,userId,movieId,rating,timestamp
2523,587,1101,4.0,953142065
2524,64,4262,3.5,1161559735
2525,216,1171,4.0,975212641
2526,369,778,4.0,1237081513
2527,561,349,3.0,1491091021
2528,182,4167,2.0,1055153422
2529,387,235,3.5,1094876454
2530,249,91529,4.0,1346757791
2531,414,3614,2.0,961437569
2532,219,2115,3.0,1194932067
2533,23,29,4.0,1107341574
2534,600,50740,4.0,1237712734
2535,422,1283,4.0,986173244
2536,357,8784,4.5,1348610331
2537,361,466,3.5,1204045900
2538,177,4719,1.5,1435836814
2539,586,1356,4.0,1529900280
2540,610,3793,3.5,1493844700
2541,414,1769,3.0,961516093
2542,52,112175,4.5,1468051417
2543,560,141866,4.0,1469653431
2544,582,91630,4.0,1446794049
2545,425,1466,4.0,1085491007
2546,125,2959,5.0,1474141464
2547,306,158528,2.5,1518380909
2548,219,27660,4.0,1195349051
2549,159,2858,4.0,1508640256
2550,260,296,4.5,1109410729
2551,317,79293,3.0,1430513613
2552,610,1279,5.0,1479544459
2553,474,7086,3.5,1238350378
2554,410,1958,5.0,990728374
2555,28,5945,3.0,1242290271
2556,140,590,5.0,942842894
2557,560,3253,3.5,1469654325
2558,47,53894,3.5,1496206905
2559,603,4422,4.0,1000194311
2560,266,440,2.0,945669464
2561,603,3055,3.0,963176459
2562,222,1089,4.0,1391350213
2563,477,1208,5.0,1232338078
2564,135,2560,3.0,1009691078
2565,295,3082,2.5,1320064423
2566,474,3194,3.5,1053021296
2567,69,3175,5.0,1021643895
2568,606,26985,4.5,1171327366
2569,365,84772,4.5,1488333223
2570,407,2028,4.0,1424349622
2571,5,316,2.0,847434832
2572,21,2378,2.5,1376822727
2573,255,1739,4.0,1005717179
2574,193,7153,4.0,1435857256
2575,474,3599,3.5,1084798873
2576,160,3697,5.0,971115593
2577,57,1028,4.0,969753499
2578,606,4901,3.5,1179671026
2579,387,5113,3.0,1095123820
2580,298,1255,3.0,1447584872
2581,555,2916,5.0,978841345
2582,230,1573,3.5,1196304895
2583,372,353,2.0,874416544
2584,500,1734,3.0,1005527980
2585,459,5618,5.0,1520233615
2586,387,7063,4.5,1117355233
2587,12,40629,5.0,1247264192
2588,227,32587,4.0,1447210527
2589,484,2,2.5,1342296219
2590,19,783,4.0,965709144
2591,601,81834,4.5,1521397836
2592,380,2542,3.0,1493419882
2593,117,34,3.0,844163454
2594,136,252,5.0,832449422
2595,469,44,1.0,965335037
2596,352,2683,1.5,1493673538
2597,428,6764,3.0,1111525561
2598,305,91630,4.0,1519561987
2599,414,500,3.0,961438822
2600,381,596,3.5,1167542956
2601,305,260,5.0,1460134084
2602,112,4993,5.0,1442535783
2603,555,480,4.0,978744519
2604,592,353,4.0,837350372
2605,448,115713,3.0,1450298411
2606,385,1233,3.0,865023937
2607,274,3704,3.0,1253915481
2608,364,95,5.0,869443367
2609,414,68205,3.5,1273977535
2610,249,2194,4.5,1387738194
2611,89,136353,5.0,1520409074
2612,89,8372,5.0,1520409025
2613,483,6322,4.0,1204277876
2614,600,1614,3.0,1237759808
2615,111,784,2.5,1518640784
2616,212,8807,3.0,1490121457
2617,489,247,4.0,1333232267
2618,469,1676,1.0,965335769
2619,474,1345,3.5,1053021541
2620,453,3243,4.0,1005967402
2621,63,89745,3.5,1443199946
2622,548,5955,5.0,1488825181
2623,318,91542,3.5,1424797386
2624,89,68659,2.0,1520408893
2625,268,2247,3.0,940183153
2626,132,1554,2.0,1157924234
2627,186,3408,4.0,1031081495
2628,217,2302,4.0,955943856
2629,11,95,3.0,902154458
2630,200,6378,4.0,1229886974
2631,603,1124,3.0,953927944
2632,543,6373,5.0,1377022448
2633,552,3893,3.0,1112151335
2634,141,5418,3.5,1513129905
2635,219,32587,4.0,1194686059
2636,82,4255,2.0,1084467004
2637,318,79428,5.0,1325870250
2638,569,377,5.0,849190709
2639,432,79132,4.5,1315244386
2640,428,1918,2.0,1111524491
2641,520,1356,5.0,1326608543
2642,221,27721,5.0,1118246854
2643,105,98809,4.0,1447538089
2644,420,924,4.0,1218207758
2645,41,4816,5.0,1459367618
2646,113,39,3.0,980051704
2647,137,1260,3.0,1204859794
2648,380,98491,5.0,1493474045
2649,509,2355,3.0,1435992639
2650,15,58559,2.0,1510571886
2651,380,1265,5.0,1493420459
2652,111,122900,3.0,1518661474
2653,263,5507,4.0,1033172419
2654,41,4979,2.5,1458938813
2655,220,780,4.0,1230055664
2656,141,6874,3.0,1513129978
2657,503,296,5.0,1335219269
2658,425,6,4.0,1085477536
2659,91,919,3.0,1112713366
2660,68,1275,2.5,1158533795
2661,563,58347,2.0,1441845727
2662,523,594,4.0,1503126413
2663,50,105250,3.5,1534178956
2664,480,2701,1.5,1179178697
2665,411,151,4.0,835532370
2666,475,77561,4.0,1498029975
2667,453,5378,4.0,1034602334
2668,41,8981,4.0,1458943785
2669,68,32587,5.0,1158531868
2670,368,1527,3.0,975829254
2671,474,4672,3.5,1053021423
2672,414,51255,3.5,1216146970
2673,474,3525,1.5,1053021745
2674,597,440,4.0,941558405
2675,441,87529,5.0,1451166924
2676,462,3504,4.0,1130433933
2677,249,5010,3.5,1418081207
2678,9,3735,3.0,1044657051
2679,64,1762,4.0,1161564556
2680,448,87444,1.5,1316261764
2681,357,1235,4.0,1348612385
2682,608,2454,3.0,1117415487
2683,551,2000,4.0,1504926132
2684,365,2716,3.0,1488332755
2685,479,3082,2.0,1039362056
2686,469,2311,4.0,965335888
2687,414,1735,4.0,1026224122
2688,41,750,2.0,1459367433
2689,40,173,4.0,832059273
2690,135,1544,1.0,1009691445
2691,347,595,4.0,847645635
2692,608,833,0.5,1117506344
2693,603,1625,1.0,963176362
2694,177,70159,2.5,1435838020
2695,610,5110,4.0,1493847209
2696,232,37739,3.5,1163916421
2697,380,1380,3.0,1494803516
2698,274,6166,2.5,1171932670
2699,129,37830,4.5,1167378148
2700,267,29,4.0,997136080
2701,414,4602,3.0,1017669986
2702,517,2987,0.5,1487954368
2703,111,6957,0.5,1516141230
2704,274,7845,3.5,1172030767
2705,431,543,3.5,1267051841
2706,79,377,4.0,975282070
2707,95,3968,2.0,1043340134
2708,434,3578,3.5,1270604400
2709,226,473,3.5,1095695305
2710,288,5015,3.0,1074091483
2711,41,47,3.5,1458939486
2712,178,446,3.5,1163673711
2713,183,1036,4.0,992331344
2714,519,33679,3.5,1518478852
2715,606,2947,3.5,1171755467
2716,160,22,1.0,971437089
2717,586,185,3.5,1529902031
2718,376,8798,3.5,1364933479
2719,88,1193,5.0,1331421346
2720,354,3793,4.0,1200870200
2721,333,3753,3.0,965671472
2722,132,1089,3.0,1157920267
2723,233,3285,3.0,1529334332
2724,395,1027,3.0,841504945
2725,479,2793,2.0,1039392484
2726,357,2710,4.0,1348612234
2727,135,4993,5.0,1009692470
2728,577,2114,4.0,945978546
2729,50,3168,3.5,1514239060
2730,217,1391,3.0,955941424
2731,20,5110,3.0,1054037644
2732,462,160644,5.0,1472957474
2733,455,317,3.0,836436023
2734,422,2959,4.0,1010279539
2735,330,5349,3.0,1285905323
2736,414,27706,4.0,1104766918
2737,156,2384,4.0,941922546
2738,179,231,3.0,840907418
2739,608,4386,2.0,1117506334
2740,201,32,4.0,939833041
2741,219,3972,4.0,1195945014
2742,232,8636,4.0,1218164833
2743,309,913,4.5,1086563234
2744,339,16,4.5,1460794139
2745,599,473,1.0,1519334961
2746,334,6350,3.5,1225477583
2747,471,44191,3.5,1496671954
2748,24,1639,3.0,1458941213
2749,239,5464,3.5,1221159081
2750,43,594,5.0,848994152
2751,489,22,3.5,1333022826
2752,375,1438,2.0,1225230696
2753,610,81834,5.0,1493846730
2754,160,4450,5.0,1065983846
2755,333,337,3.0,965671389
2756,308,68954,3.5,1421375137
2757,532,1953,4.0,1025523203
2758,249,81229,3.5,1347318319
2759,89,73160,2.5,1520409557
2760,307,27434,0.5,1189607728
2761,159,96821,3.5,1508641283
2762,307,44828,2.0,1186259236
2763,39,2085,3.0,974788841
2764,512,588,3.0,841449233
2765,68,54001,5.0,1198454306
2766,610,3925,5.0,1479544462
2767,307,55245,3.0,1200844706
2768,317,5418,3.0,1430598370
2769,483,96588,4.0,1415575954
2770,599,55167,4.0,1498499319
2771,298,2019,3.0,1466276056
2772,117,589,4.0,844162870
2773,316,7361,4.0,1111493508
2774,386,34,4.0,842610286
2775,453,1834,4.0,972622981
2776,156,6684,4.0,1106881222
2777,64,47,4.5,1161520185
2778,590,6870,4.0,1258417839
2779,298,105844,2.5,1447518376
2780,20,4025,3.5,1054147190
2781,232,34162,4.0,1133560651
2782,275,4903,4.0,1049077590
2783,438,3889,3.0,1105664769
2784,447,296,5.0,836960591
2785,477,4980,3.0,1200943173
2786,387,6533,4.5,1094877835
2787,477,1835,4.5,1200945341
2788,103,7361,4.5,1431957254
2789,110,2762,3.0,1175330177
2790,198,1464,2.0,1034139126
2791,4,1968,4.0,986934786
2792,534,37830,4.0,1459789010
2793,303,260,3.5,1053303081
2794,564,8807,4.0,1478453692
2795,221,1258,5.0,1118246892
2796,68,7458,4.0,1158533071
2797,312,2606,2.0,1043176477
2798,491,1784,4.5,1522605232
2799,483,8917,4.0,1415579147
2800,249,1619,3.5,1356277416
2801,139,3300,2.0,1453924450
2802,331,33794,4.0,1537157714
2803,177,2694,2.5,1435534803
2804,599,3917,3.0,1498523136
2805,19,2581,3.0,965706839
2806,282,4855,4.0,1378497540
2807,95,1527,5.0,1043339507
2808,6,153,3.0,845553146
2809,477,42422,4.5,1252377754
2810,74,3201,4.0,1207502399
2811,542,44191,4.0,1163386807
2812,367,3225,1.0,997813922
2813,8,153,2.0,839463451
2814,600,2335,3.0,1237851673
2815,560,86882,3.0,1469657505
2816,156,2087,4.0,946800249
2817,202,3685,4.0,974925453
2818,276,745,4.0,858350846
2819,232,1387,3.5,1161829062
2820,606,69644,4.0,1349091598
2821,339,6377,4.0,1460185151
2822,448,133281,2.0,1467568187
2823,226,608,4.5,1132092739
2824,434,3160,2.0,1270605052
2825,474,4912,3.0,1007320701
2826,372,164,3.0,874416058
2827,497,4993,2.0,1429127309
2828,534,106491,4.0,1459787995
2829,184,142488,4.5,1537107284
2830,477,1203,4.0,1200940079
2831,474,1371,2.0,983033588
2832,378,3114,4.5,1445347203
2833,600,4639,2.0,1237709823
2834,340,457,5.0,848666356
2835,606,3005,3.5,1171379690
2836,474,6963,4.5,1070286826
2837,298,50912,2.5,1447599747
2838,418,50,4.5,1461865740
2839,82,5400,3.5,1084465545
2840,387,6885,3.5,1117356619
2841,33,1633,4.0,939715591
2842,603,440,4.0,954482505
2843,19,1073,4.0,965704248
2844,599,2353,2.5,1498516269
2845,569,480,4.0,849190653
2846,380,31878,5.0,1494071378
2847,6,302,3.0,845555436
2848,20,1380,5.0,1054147442
2849,487,4027,3.0,1428649967
2850,212,122920,3.0,1523216927
2851,177,44195,4.0,1435524625
2852,347,377,4.0,847645738
2853,64,1911,3.0,1161566464
2854,93,1917,5.0,942946588
2855,256,3979,3.5,1446580900
2856,480,40581,1.5,1179165217
2857,122,3968,4.0,1461562875
2858,480,520,2.0,1179179099
2859,307,4642,2.0,1186410987
2860,307,2968,3.5,1196131052
2861,599,577,1.5,1519347225
2862,294,1580,4.0,966595245
2863,144,2728,3.5,1136813082
2864,382,8968,3.5,1515172547
2865,42,2771,4.0,996262184
2866,394,595,2.0,838994211
2867,603,1513,3.0,953926273
2868,603,2431,1.0,1000194533
2869,325,3200,5.0,1039396096
2870,288,1079,5.0,975692448
2871,200,1722,4.5,1229887448
2872,427,296,4.5,1053071490
2873,298,5618,4.0,1447517997
2874,387,3917,3.5,1095121406
2875,599,428,3.0,1498523452
2876,326,133771,5.0,1463936463
2877,562,4442,4.5,1368896067
2878,275,3526,3.0,1049076951
2879,599,2167,3.5,1498798219
2880,559,168,3.0,845476105
2881,52,733,5.0,1468051359
2882,599,2947,4.0,1498499646
2883,20,2087,4.5,1054038136
2884,249,64614,4.5,1346757927
2885,387,6620,2.5,1208707032
2886,316,4027,3.0,1111493401
2887,294,719,1.0,966596781
2888,514,339,3.5,1533954313
2889,390,62644,4.0,1250337441
2890,249,788,3.5,1354225872
2891,105,8033,4.0,1446574118
2892,606,2356,3.0,1171365222
2893,599,8604,2.5,1498516696
2894,156,2352,3.0,946799588
2895,304,1210,5.0,881232527
2896,340,349,4.0,848666375
2897,298,109673,0.5,1453033306
2898,100,648,4.0,1100185920
2899,590,6,3.5,1258420706
2900,489,161,3.0,1385823494
2901,249,114935,4.0,1437317092
2902,307,2915,2.5,1186162526
2903,195,2336,4.0,1008557577
2904,304,1500,4.0,883951827
2905,586,187593,4.0,1529899179
2906,419,85394,3.0,1372975414
2907,248,6377,3.5,1534602289
2908,494,4498,3.0,1001666564
2909,28,4878,4.0,1234335490
2910,254,48385,2.0,1180447649
2911,21,8368,4.0,1412968057
2912,182,3301,4.0,1055154114
2913,105,173351,5.0,1526207082
2914,292,2763,3.0,990062513
2915,254,296,5.0,1180446396
2916,312,2916,4.0,1043176773
2917,200,54001,4.0,1229886936
2918,340,110,5.0,848666415
2919,232,64969,3.5,1234142324
2920,414,21,4.0,961438199
2921,125,127198,4.0,1474591366
2922,436,318,4.0,833529522
2923,393,59315,5.0,1430505965
2924,555,1614,4.0,978747005
2925,249,73106,3.0,1356277685
2926,98,6863,4.0,1532458000
2927,480,27706,3.5,1179163769
2928,414,158238,4.0,1485656116
2929,156,1213,4.0,1106855028
2930,105,126090,4.5,1446573130
2931,168,1263,5.0,1306801999
2932,186,3927,4.0,1031079906
2933,42,1343,3.0,996218222
2934,301,185,4.0,1211378536
2935,556,78105,4.0,1534321036
2936,113,1244,4.0,980306983
2937,42,612,2.0,996221474
2938,610,7090,3.0,1493845971
2939,460,3578,5.0,1359177644
2940,184,59022,3.0,1537094979
2941,89,25887,5.0,1520409386
2942,562,527,4.5,1368892205
2943,239,2628,3.5,1221158698
2944,246,55820,4.5,1353869553
2945,477,8810,3.0,1278683863
2946,274,5874,2.0,1172275363
2947,140,4848,4.0,1036408826
2948,573,7439,4.5,1187045109
2949,95,2735,4.0,1043340311
2950,477,3160,4.0,1200941148
2951,51,2605,4.0,1230928779
2952,432,1210,3.5,1316391473
2953,448,118924,3.0,1455983626
2954,599,7000,2.0,1498510190
2955,105,26587,5.0,1446573090
2956,64,1092,4.5,1161559720
2957,590,2421,3.5,1258420182
2958,425,3916,3.5,1085492445
2959,599,2485,2.5,1498515146
2960,288,3827,3.5,1054568650
2961,489,50912,3.5,1333658931
2962,62,48043,3.0,1521931853
2963,599,31367,2.0,1498510052
2964,462,4427,3.0,1174438196
2965,483,88129,4.0,1415578033
2966,445,1136,5.0,1454622088
2967,504,1,4.0,1063644695
2968,368,1233,4.0,971274649
2969,490,1307,2.5,1328145445
2970,368,3113,2.0,971277181
2971,298,2918,3.0,1447584510
2972,387,2948,3.5,1094877484
2973,543,2571,5.0,1377069266
2974,318,4349,4.0,1428178598
2975,105,8511,4.5,1447537575
2976,606,2583,4.0,1171736933
2977,482,1101,4.5,1105396060
2978,586,2268,3.5,1529899968
2979,101,3179,3.0,968440828
2980,298,4973,3.0,1447584659
2981,453,50,5.0,972621262
2982,597,442,1.0,941729405
2983,428,2428,2.0,1111524741
2984,298,87485,0.5,1467489225
2985,82,1047,2.5,1084463845
2986,444,480,3.0,839310974
2987,103,58803,4.0,1440773176
2988,448,5530,2.5,1085130850
2989,377,3364,4.0,1340345650
2990,608,2338,1.5,1117674853
2991,232,3471,3.0,1182910714
2992,428,5572,3.0,1111523674
2993,28,1704,3.0,1235806527
2994,305,122882,2.0,1460134157
2995,65,8798,3.5,1494767844
2996,298,1230,3.0,1447584507
2997,474,8730,3.5,1133204249
2998,225,1321,4.0,949261262
2999,559,415,3.0,845476422
3000,405,70708,4.5,1295908630
3001,596,1210,4.0,1535627154
3002,105,172587,5.0,1526207610
3003,212,1265,2.5,1490121496
3004,332,3448,3.5,1352673071
3005,306,130520,3.0,1518380804
3006,560,5418,4.0,1469647989
3007,380,3623,4.0,1493423325
3008,51,1873,5.0,1230930420
3009,219,5267,2.0,1195944722
3010,307,2515,1.5,1186087867
3011,418,1219,4.5,1461865939
3012,504,2100,3.5,1063644493
3013,91,1201,4.5,1112716602
3014,414,180045,4.0,1515207301
3015,199,53550,3.5,1261364752
3016,68,5989,3.5,1158531389
3017,414,933,4.0,1026224159
3018,354,52973,4.0,1200870751
3019,415,2094,3.0,1382469618
3020,606,1124,3.5,1171377668
3021,249,3175,3.0,1440669123
3022,274,7236,4.0,1285018037
3023,448,1019,3.0,1028110632
3024,156,1211,3.0,939842984
3025,91,4226,4.5,1112712170
3026,462,100556,5.0,1456150743
3027,288,5445,4.0,1069088466
3028,593,1617,4.0,1181007796
3029,89,6550,4.0,1520408673
3030,365,65088,2.5,1488333310
3031,298,47518,2.0,1466277911
3032,599,5255,2.5,1498517168
3033,405,70,4.0,1295917097
3034,234,1907,5.0,1004409394
3035,346,8638,4.0,1125857600
3036,414,2541,2.0,961436617
3037,380,45447,3.0,1493423392
3038,520,1580,5.0,1326609091
3039,318,7458,3.5,1262805912
3040,234,65,3.0,1001975877
3041,42,2500,2.0,996221208
3042,596,102445,3.0,1535827137
3043,28,62,3.5,1242290542
3044,68,80463,3.5,1305861291
3045,92,69757,4.0,1294941763
3046,66,3033,3.5,1113190038
3047,318,32511,4.5,1427202871
3048,52,8464,4.0,1468051483
3049,154,89745,5.0,1486297130
3050,509,88744,3.0,1435994587
3051,469,3361,3.0,965425390
3052,517,8972,1.0,1487957735
3053,474,3306,4.5,1100119916
3054,577,1615,3.0,945965771
3055,602,10,3.0,840875622
3056,606,7579,5.0,1171375514
3057,590,942,4.0,1258426669
3058,590,1380,3.0,1258421067
3059,88,1732,5.0,1331421382
3060,318,177593,4.5,1516826106
3061,7,6333,4.0,1106636516
3062,57,1953,4.0,965796716
3063,317,4776,4.0,1430512260
3064,453,1627,4.0,972622102
3065,600,912,2.5,1237715089
3066,167,586,1.0,1154723360
3067,422,2539,3.0,986172053
3068,249,106072,4.0,1391719292
3069,318,33794,4.0,1319980324
3070,590,60766,4.0,1258417750
3071,73,49272,5.0,1464275210
3072,599,1441,2.5,1519172097
3073,177,1945,5.0,1435535454
3074,599,4133,1.5,1519149718
3075,232,58559,5.0,1217541078
3076,599,2406,2.5,1498532941
3077,372,71,2.0,874416544
3078,308,89745,4.5,1421373790
3079,263,1247,3.0,945849879
3080,517,3034,3.0,1487957114
3081,345,3707,3.0,1342827547
3082,226,51255,4.5,1190445213
3083,414,5009,4.0,1010588149
3084,474,940,3.5,1120355738
3085,474,4055,3.0,1047054663
3086,19,3257,2.0,965711810
3087,51,2391,4.5,1230932259
3088,489,2959,4.5,1332772151
3089,72,30825,4.0,1217323581
3090,132,3785,1.5,1157978806
3091,505,1033,4.0,1298779584
3092,474,3481,5.0,974666694
3093,608,3763,3.0,1117674791
3094,491,3948,4.0,1526673115
3095,181,415,3.0,845470588
3096,181,151,3.0,845469756
3097,376,2628,4.5,1364994169
3098,318,106487,4.0,1413570241
3099,21,69526,3.5,1468113535
3100,4,4246,4.0,1007574542
3101,608,2321,3.5,1117337061
3102,117,1027,3.0,844163770
3103,373,230,4.0,846830364
3104,560,608,4.0,1469651955
3105,316,342,4.0,1111493114
3106,89,955,3.0,1520408312
3107,414,1043,2.0,961514438
3108,125,160271,3.5,1476903881
3109,608,653,3.5,1117504427
3110,32,788,1.0,856736227
3111,305,65130,3.0,1460137020
3112,594,1876,4.5,1108975155
3113,219,3916,3.0,1194681457
3114,307,2407,1.5,1186162177
3115,599,1954,4.0,1498499381
3116,410,290,5.0,990807742
3117,414,37739,3.5,1145140707
3118,369,1371,3.0,1236830277
3119,43,1356,5.0,848995341
3120,608,1617,3.0,1117407997
3121,21,1214,1.5,1419795364
3122,14,4,3.0,835441653
3123,606,4428,2.5,1171825901
3124,483,1291,5.0,1415579027
3125,191,496,5.0,829760898
3126,409,1694,4.0,969060011
3127,263,1722,3.0,941590842
3128,585,1732,4.0,1307417747
3129,111,45447,4.0,1516141057
3130,118,153,2.0,944923703
3131,567,92234,1.5,1525289218
3132,297,836,1.0,900875927
3133,560,4973,4.0,1469649999
3134,89,1234,0.5,1520408268
3135,398,1028,5.0,1311207219
3136,182,5445,3.0,1054779798
3137,23,1464,4.0,1107163869
3138,414,37720,3.0,1139849207
3139,551,6934,4.0,1504925976
3140,474,5434,3.5,1055769594
3141,177,81847,5.0,1435525266
3142,21,53125,4.0,1427558171
3143,318,1580,4.0,1254132836
3144,567,103384,1.5,1525288670
3145,525,7318,2.5,1476481119
3146,235,153,3.0,841422330
3147,70,63082,5.0,1355198254
3148,314,553,3.0,834241933
3149,414,5945,4.0,1070638266
3150,233,778,3.5,1532964883
3151,234,181,2.0,1004408768
3152,179,735,3.0,852115743
3153,165,5902,4.0,1046741509
3154,232,47122,3.5,1218165665
3155,199,2943,4.0,940543988
3156,132,4995,3.0,1157921525
3157,368,552,2.0,975829531
3158,384,1204,5.0,994038103
3159,573,1276,4.0,1186589239
3160,186,1097,3.0,1031079382
3161,519,134393,4.0,1518380373
3162,18,673,3.0,1455735781
3163,599,379,2.5,1498513815
3164,68,3147,3.5,1158532167
3165,108,5034,4.0,1042840627
3166,606,2445,3.0,1171842270
3167,318,1090,4.0,1292760177
3168,274,5944,1.0,1171759788
3169,447,357,3.0,836961106
3170,268,2640,3.0,940173933
3171,96,193,1.0,964774290
3172,517,1702,2.5,1487954371
3173,42,1378,5.0,996258510
3174,45,2081,5.0,950726248
3175,1,2137,5.0,964982791
3176,304,1047,3.0,946450994
3177,483,2593,3.0,1178293283
3178,160,2194,3.0,971113611
3179,495,858,4.5,1458634582
3180,599,50872,3.0,1498525929
3181,486,377,4.0,839537237
3182,169,3114,4.5,1059427909
3183,610,1227,4.0,1479544796
3184,483,3159,4.5,1215898034
3185,307,2332,1.0,1186086208
3186,249,4701,4.0,1353800140
3187,132,48516,3.0,1329983583
3188,409,1080,3.0,967920044
3189,414,4351,4.0,992878533
3190,323,111659,4.0,1422640926
3191,233,1089,2.5,1529333236
3192,274,441,4.0,1171172494
3193,448,164375,1.5,1486228301
3194,330,750,4.5,1285904188
3195,122,97306,4.0,1461562618
3196,184,112552,5.0,1537099249
3197,488,105,3.0,1112381909
3198,305,91500,2.0,1518198380
3199,339,4223,4.5,1460183602
3200,445,4973,5.0,1454621679
3201,558,3479,3.0,1035416107
3202,298,134393,0.5,1466278121
3203,606,51314,4.5,1228165132
3204,288,1660,3.0,979164091
3205,541,648,5.0,835643598
3206,453,1597,3.0,1005968202
3207,135,2253,2.0,1009692784
3208,1,3147,5.0,964983873
3209,414,2836,5.0,961437586
3210,38,296,3.0,841341163
3211,318,1732,4.0,1240164117
3212,462,1374,2.0,1123893244
3213,91,4386,4.0,1112717019
3214,453,4344,4.0,1005966221
3215,493,4701,5.0,1001562930
3216,325,514,4.0,1039398277
3217,182,5816,3.5,1054781084
3218,115,3264,4.0,957648404
3219,221,950,4.5,1119984208
3220,177,3034,4.0,1435535839
3221,318,40148,4.0,1326991164
3222,561,1345,3.0,1491092382
3223,410,3,4.0,990910830
3224,292,2694,2.0,1016841615
3225,186,1307,3.0,1031080619
3226,599,3476,4.0,1498499581
3227,432,1921,3.5,1328051106
3228,211,74458,2.0,1350912281
3229,590,3753,4.0,1258416747
3230,100,914,4.0,1100184107
3231,528,1291,3.5,1391736260
3232,448,150604,2.5,1492962436
3233,590,2268,4.0,1258419814
3234,441,2628,4.5,1449070658
3235,221,410,2.0,1111175940
3236,367,4321,4.0,997812510
3237,434,1917,2.5,1270606925
3238,555,1374,3.0,978821670
3239,56,318,4.0,835799115
3240,19,1179,2.0,965712263
3241,489,733,3.5,1332772840
3242,292,733,4.0,990062537
3243,474,8865,3.5,1108389744
3244,253,26524,4.5,1286645147
3245,226,466,3.5,1095662959
3246,66,8665,5.0,1093747996
3247,543,595,5.0,1377069294
3248,83,4995,3.0,1333842175
3249,603,290,4.0,953925049
3250,32,1073,5.0,856736173
3251,160,2404,1.0,976796160
3252,220,3948,4.5,1230061575
3253,177,2153,2.0,1435536680
3254,553,16,5.0,1219558107
3255,122,253,4.5,1461562158
3256,474,2875,3.0,1047043601
3257,560,4270,3.5,1469649271
3258,395,231,3.0,841503488
3259,448,100487,2.0,1392480189
3260,141,3489,4.0,1513132169
3261,35,342,4.0,830939941
3262,279,480,4.0,1506395201
3263,177,25750,2.0,1435537639
3264,380,32029,3.0,1494696357
3265,596,54286,4.0,1535827364
3266,382,8361,3.5,1515173347
3267,563,45720,4.0,1441845093
3268,232,8939,3.0,1184190852
3269,448,90866,4.0,1359284029
3270,610,7163,1.5,1479541995
3271,436,316,2.0,833529522
3272,6,1006,4.0,845556694
3273,19,1923,4.0,965705784
3274,103,81819,4.5,1431956042
3275,428,3793,2.0,1111523955
3276,306,109487,3.0,1518380445
3277,462,1221,4.5,1214102466
3278,19,2720,1.0,965708653
3279,243,172,5.0,837155334
3280,381,48516,5.0,1164382754
3281,307,1991,3.0,1186087840
3282,275,3246,5.0,1049078671
3283,140,2028,5.0,942841170
3284,452,1206,5.0,1013395218
3285,562,318,5.0,1368892201
3286,284,104,5.0,832695327
3287,273,236,4.0,835860812
3288,73,69481,4.5,1464275319
3289,57,520,3.0,972175822
3290,587,933,4.0,953138201
3291,577,2406,4.0,945965771
3292,18,2324,4.5,1475001075
3293,562,4128,4.5,1368893252
3294,274,5574,3.5,1171828121
3295,438,6294,2.5,1105664702
3296,33,1658,2.0,939654815
3297,365,3882,1.0,1491088180
3298,603,648,2.0,963177428
3299,34,6857,4.0,1163954715
3300,40,339,3.0,832058959
3301,603,942,5.0,953925390
3302,610,27584,4.0,1493848538
3303,239,1527,4.5,1221158292
3304,264,253,4.0,1136979096
3305,263,8014,4.5,1090948309
3306,368,1459,3.0,971276156
3307,474,8228,4.0,1085403562
3308,382,382,3.5,1515173045
3309,18,1917,3.0,1455748548
3310,310,1304,5.0,1078647817
3311,382,4226,5.0,1515160655
3312,134,593,5.0,832841244
3313,480,37382,1.5,1179164520
3314,288,2460,3.0,976139174
3315,232,8908,3.5,1182910411
3316,404,539,4.0,838375976
3317,288,1388,2.0,976138118
3318,298,73266,0.5,1476628535
3319,104,3719,2.0,1048586776
3320,555,1476,5.0,978747203
3321,111,168248,4.0,1516141936
3322,438,442,3.5,1105666792
3323,610,115617,4.0,1493845995
3324,385,380,3.0,834691537
3325,492,694,3.0,863976485
3326,182,1343,4.0,1055153181
3327,249,2951,4.5,1349048846
3328,387,899,3.0,1094877043
3329,25,176371,4.0,1535470469
3330,414,8641,3.0,1122560776
3331,219,2993,2.5,1194680853
3332,275,6156,4.0,1049077854
3333,322,805,3.5,1217676916
3334,80,100810,4.0,1377391131
3335,415,3147,4.5,1382470340
3336,448,4623,5.0,1019131273
3337,352,260,4.0,1493931941
3338,421,73,4.0,1311494239
3339,610,8807,4.0,1493847162
3340,444,527,5.0,839311847
3341,177,3564,1.0,1435525801
3342,360,1515,2.0,884997881
3343,84,733,4.0,857653289
3344,474,8360,4.0,1099923515
3345,40,19,2.0,832059137
3346,351,60069,4.0,1328288176
3347,510,926,4.5,1141159343
3348,249,69606,2.5,1430483047
3349,42,1892,3.0,996220343
3350,206,780,3.0,850763267
3351,469,2065,4.0,965425390
3352,313,1073,3.0,1030475426
3353,372,931,4.0,874415062
3354,610,69757,3.5,1493847044
3355,489,2236,3.0,1333831447
3356,606,7131,3.0,1171813499
3357,288,1924,2.0,976138804
3358,130,208,3.0,832589634
3359,606,7624,2.5,1177507100
3360,59,3230,5.0,953610267
3361,68,55247,2.5,1230498012
3362,514,4291,2.0,1534114263
3363,474,1875,3.5,1056372232
3364,174,648,5.0,848487280
3365,9,2011,3.0,1044657200
3366,387,8906,2.5,1160634074
3367,357,590,3.5,1348612053
